id,tipo,fecha,hora,provincia,corregimiento,latitud,longitud,arma_utilizada,locacion,anio,mes,dia_semana,zona,crimen
CR-2025-003713,Robo,2025-07-20,13,Panamá,Pacora,9.077858,-79.291521,Sin arma (intimidación),Vía Pública,2025,7,6,Pacora,Robo
CR-2025-003716,Robo,2025-07-20,13,Panamá,Río Abajo,9.019148,-79.499704,Sin arma (intimidación),Comercio,2025,7,6,Río Abajo,Robo
CR-2025-003719,Robo,2025-07-20,13,Panamá Oeste,Veracruz,8.890024,-79.627622,Arma de fuego,Centro Comercial,2025,7,6,Veracruz,Robo
CR-2025-003706,Robo,2025-07-20,14,Panamá,Belisario Porras,9.054268,-79.502946,Sin arma (intimidación),Centro Comercial,2025,7,6,Belisario Porras,Robo
CR-2025-003710,Robo,2025-07-20,15,Panamá,Las Mañanitas,9.086157,-79.425552,Arma blanca,Estacionamiento,2025,7,6,Las Mañanitas,Robo
CR-2025-003712,Robo,2025-07-20,15,Panamá,Pacora,9.065015,-79.28711,Arma de fuego,Estacionamiento,2025,7,6,Pacora,Robo
CR-2025-003720,Robo,2025-07-20,15,Panamá Oeste,Vista Alegre,8.947544,-79.696931,Arma blanca,Vía Pública,2025,7,6,Vista Alegre,Robo
CR-2025-003704,Robo,2025-07-20,16,Panamá Oeste,Barrio Colón,8.878769,-79.779687,Sin arma (intimidación),Comercio,2025,7,6,Barrio Colón,Robo
CR-2025-003705,Robo,2025-07-20,16,Panamá Oeste,Barrio Colón,8.880276,-79.78239,Arma de fuego,Vía Pública,2025,7,6,Barrio Colón,Robo
CR-2025-003703,Homicidio,2025-07-20,19,Panamá Oeste,Vista Alegre,8.94937,-79.698676,Arma de fuego,Vía Pública,2025,7,6,Vista Alegre,Homicidio
CR-2025-003707,Robo,2025-07-20,19,Panamá,Belisario Porras,9.047706,-79.50624,Arma de fuego,Vía Pública,2025,7,6,Belisario Porras,Robo
CR-2025-003711,Robo,2025-07-20,19,Panamá,Pacora,9.080619,-79.285378,Arma de fuego,Vía Pública,2025,7,6,Pacora,Robo
CR-2025-003718,Robo,2025-07-20,19,Panamá Oeste,Veracruz,8.889969,-79.631707,Sin arma (intimidación),Estacionamiento,2025,7,6,Veracruz,Robo
CR-2025-003714,Robo,2025-07-20,22,Panamá,Pedregal,9.064875,-79.477213,Sin arma (intimidación),Comercio,2025,7,6,Pedregal,Robo
CR-2025-003715,Robo,2025-07-20,22,Panamá Oeste,Playa Leona,8.840246,-79.786774,Arma blanca,Vía Pública,2025,7,6,Playa Leona,Robo
CR-2025-003708,Robo,2025-07-20,23,Panamá,Belisario Porras,9.050661,-79.50069,Arma blanca,Comercio,2025,7,6,Belisario Porras,Robo
CR-2025-003709,Robo,2025-07-20,23,Panamá,Betania,8.999622,-79.531039,Arma de fuego,Vía Pública,2025,7,6,Betania,Robo
CR-2025-003731,Robo,2025-07-21,0,Panamá,Pacora,9.085903,-79.302232,Arma de fuego,Comercio,2025,7,0,Pacora,Robo
CR-2025-003740,Robo,2025-07-21,0,Panamá Oeste,Veracruz,8.888114,-79.632483,Arma blanca,Comercio,2025,7,0,Veracruz,Robo
CR-2025-003733,Robo,2025-07-21,1,Panamá,Pacora,9.091439,-79.294092,Arma de fuego,Transporte Público,2025,7,0,Pacora,Robo
CR-2025-003721,Homicidio,2025-07-21,4,Panamá Oeste,Capira Cabecera,8.750986,-79.881302,Arma de fuego,Residencia,2025,7,0,Capira Cabecera,Homicidio
CR-2025-003727,Robo,2025-07-21,7,Panamá,Curundú,8.971482,-79.549947,Arma de fuego,Comercio,2025,7,0,Curundú,Robo
CR-2025-003738,Robo,2025-07-21,8,Panamá,Tocumen,9.084751,-79.387135,Arma de fuego,Vía Pública,2025,7,0,Tocumen,Robo
CR-2025-003734,Robo,2025-07-21,11,Panamá,Pacora,9.087129,-79.283455,Arma de fuego,Vía Pública,2025,7,0,Pacora,Robo
CR-2025-003730,Robo,2025-07-21,12,Panamá,Pacora,9.066358,-79.285434,Arma de fuego,Vía Pública,2025,7,0,Pacora,Robo
CR-2025-003724,Robo,2025-07-21,13,Panamá,Belisario Porras,9.053479,-79.506542,Sin arma (intimidación),Transporte Público,2025,7,0,Belisario Porras,Robo
CR-2025-003728,Robo,2025-07-21,13,Panamá Oeste,Guadalupe,8.865575,-79.811134,Arma de fuego,Vía Pública,2025,7,0,Guadalupe,Robo
CR-2025-003736,Robo,2025-07-21,13,Panamá,Santa Ana,8.95273,-79.538916,Arma blanca,Vía Pública,2025,7,0,Santa Ana,Robo
CR-2025-003739,Robo,2025-07-21,16,Panamá Oeste,Vacamonte,8.912806,-79.706956,Arma blanca,Centro Comercial,2025,7,0,Vacamonte,Robo
CR-2025-003735,Robo,2025-07-21,17,Panamá,Pedregal,9.072496,-79.479175,Arma blanca,Vía Pública,2025,7,0,Pedregal,Robo
CR-2025-003723,Robo,2025-07-21,18,Panamá,Amelia Denis de Icaza,9.037179,-79.519046,Arma de fuego,Comercio,2025,7,0,Amelia Denis de Icaza,Robo
CR-2025-003726,Robo,2025-07-21,18,Panamá Oeste,Burunga,8.939681,-79.728796,Sin arma (intimidación),Transporte Público,2025,7,0,Burunga,Robo
CR-2025-003722,Homicidio,2025-07-21,19,Panamá,Pedregal,9.065318,-79.474923,Arma de fuego,Vía Pública,2025,7,0,Pedregal,Homicidio
CR-2025-003729,Robo,2025-07-21,22,Panamá,José Domingo Espinar,9.048616,-79.503773,Arma blanca,Vía Pública,2025,7,0,José Domingo Espinar,Robo
CR-2025-003732,Robo,2025-07-21,22,Panamá,Pacora,9.08193,-79.292321,Arma de fuego,Vía Pública,2025,7,0,Pacora,Robo
CR-2025-003737,Robo,2025-07-21,22,Panamá,Tocumen,9.082293,-79.384144,Arma de fuego,Vía Pública,2025,7,0,Tocumen,Robo
CR-2025-003725,Robo,2025-07-21,23,Panamá,Belisario Porras,9.047473,-79.505794,Sin arma (intimidación),Comercio,2025,7,0,Belisario Porras,Robo
CR-2025-003742,Homicidio,2025-07-22,0,Panamá,Pueblo Nuevo,9.002071,-79.527029,Arma de fuego,Vía Pública,2025,7,1,Pueblo Nuevo,Homicidio
CR-2025-003749,Robo,2025-07-22,2,Panamá,El Chorrillo,8.948862,-79.541035,Arma de fuego,Vía Pública,2025,7,1,El Chorrillo,Robo
CR-2025-003751,Robo,2025-07-22,4,Panamá,Juan Díaz,9.045169,-79.458754,Sin arma (intimidación),Vía Pública,2025,7,1,Juan Díaz,Robo
CR-2025-003756,Robo,2025-07-22,6,Panamá,Pacora,9.080709,-79.293582,Arma blanca,Vía Pública,2025,7,1,Pacora,Robo
CR-2025-003752,Robo,2025-07-22,11,Panamá,Pacora,9.087173,-79.302609,Sin arma (intimidación),Vía Pública,2025,7,1,Pacora,Robo
CR-2025-003748,Robo,2025-07-22,12,Panamá,El Chorrillo,8.950403,-79.54237,Arma de fuego,Estacionamiento,2025,7,1,El Chorrillo,Robo
CR-2025-003745,Robo,2025-07-22,13,Panamá,Belisario Porras,9.056724,-79.505718,Arma blanca,Comercio,2025,7,1,Belisario Porras,Robo
CR-2025-003757,Robo,2025-07-22,13,Panamá,Pedregal,9.064344,-79.483443,Arma de fuego,Comercio,2025,7,1,Pedregal,Robo
CR-2025-003758,Robo,2025-07-22,13,Panamá,San Francisco,8.990994,-79.509423,Arma blanca,Comercio,2025,7,1,San Francisco,Robo
CR-2025-003746,Robo,2025-07-22,15,Panamá,Belisario Porras,9.048984,-79.506825,Arma de fuego,Comercio,2025,7,1,Belisario Porras,Robo
CR-2025-003747,Robo,2025-07-22,16,Panamá,Curundú,8.971524,-79.549739,Sin arma (intimidación),Comercio,2025,7,1,Curundú,Robo
CR-2025-003753,Robo,2025-07-22,17,Panamá,Pacora,9.087685,-79.276798,Arma de fuego,Comercio,2025,7,1,Pacora,Robo
CR-2025-003759,Robo,2025-07-22,18,Panamá,Santa Ana,8.95283,-79.540492,Arma de fuego,Vía Pública,2025,7,1,Santa Ana,Robo
CR-2025-003744,Robo,2025-07-22,19,Panamá Oeste,Barrio Colón,8.877717,-79.778942,Arma de fuego,Centro Comercial,2025,7,1,Barrio Colón,Robo
CR-2025-003755,Robo,2025-07-22,19,Panamá,Pacora,9.083223,-79.30263,Arma de fuego,Comercio,2025,7,1,Pacora,Robo
CR-2025-003750,Robo,2025-07-22,21,Panamá Oeste,El Coco,8.887955,-79.80592,Sin arma (intimidación),Vía Pública,2025,7,1,El Coco,Robo
CR-2025-003741,Homicidio,2025-07-22,22,Panamá,Belisario Porras,9.056299,-79.505372,Arma de fuego,Residencia,2025,7,1,Belisario Porras,Homicidio
CR-2025-003743,Robo,2025-07-22,22,Panamá,24 de Diciembre,9.099499,-79.354295,Arma de fuego,Comercio,2025,7,1,24 de Diciembre,Robo
CR-2025-003754,Robo,2025-07-22,22,Panamá,Pacora,9.091483,-79.292999,Arma blanca,Comercio,2025,7,1,Pacora,Robo
CR-2025-003761,Robo,2025-07-22,22,Panamá Oeste,Vista Alegre,8.951855,-79.700724,Arma de fuego,Comercio,2025,7,1,Vista Alegre,Robo
CR-2025-003760,Robo,2025-07-22,23,Panamá,Tocumen,9.080533,-79.390133,Arma blanca,Vía Pública,2025,7,1,Tocumen,Robo
CR-2025-003762,Homicidio,2025-07-23,4,Panamá Oeste,Vista Alegre,8.950394,-79.695943,Arma de fuego,Vía Pública,2025,7,2,Vista Alegre,Homicidio
CR-2025-003764,Robo,2025-07-23,7,Panamá,Belisario Porras,9.054025,-79.502792,Arma de fuego,Centro Comercial,2025,7,2,Belisario Porras,Robo
CR-2025-003773,Robo,2025-07-23,7,Panamá Oeste,Vacamonte,8.913426,-79.710867,Arma de fuego,Comercio,2025,7,2,Vacamonte,Robo
CR-2025-003769,Robo,2025-07-23,11,Panamá,San Francisco,8.990726,-79.5095,Arma de fuego,Vía Pública,2025,7,2,San Francisco,Robo
CR-2025-003767,Robo,2025-07-23,12,Panamá,El Chorrillo,8.952002,-79.537311,Arma de fuego,Vía Pública,2025,7,2,El Chorrillo,Robo
CR-2025-003772,Robo,2025-07-23,12,Panamá,Tocumen,9.08364,-79.386456,Sin arma (intimidación),Centro Comercial,2025,7,2,Tocumen,Robo
CR-2025-003770,Robo,2025-07-23,16,Panamá,Tocumen,9.084075,-79.386812,Arma de fuego,Vía Pública,2025,7,2,Tocumen,Robo
CR-2025-003768,Robo,2025-07-23,18,Panamá,Pedregal,9.066161,-79.476333,Arma blanca,Centro Comercial,2025,7,2,Pedregal,Robo
CR-2025-003774,Robo,2025-07-23,18,Panamá Oeste,Veracruz,8.888455,-79.631908,Arma blanca,Estacionamiento,2025,7,2,Veracruz,Robo
CR-2025-003763,Robo,2025-07-23,19,Panamá,Belisario Porras,9.052891,-79.504722,Arma blanca,Vía Pública,2025,7,2,Belisario Porras,Robo
CR-2025-003765,Robo,2025-07-23,20,Panamá,Belisario Porras,9.056123,-79.504892,Arma blanca,Estacionamiento,2025,7,2,Belisario Porras,Robo
CR-2025-003766,Robo,2025-07-23,21,Panamá,Curundú,8.968722,-79.549421,Sin arma (intimidación),Comercio,2025,7,2,Curundú,Robo
CR-2025-003775,Robo,2025-07-23,21,Panamá Oeste,Villa Carmen,8.800523,-79.899331,Sin arma (intimidación),Comercio,2025,7,2,Villa Carmen,Robo
CR-2025-003776,Robo,2025-07-23,21,Panamá Oeste,Vista Alegre,8.949001,-79.697983,Arma de fuego,Vía Pública,2025,7,2,Vista Alegre,Robo
CR-2025-003771,Robo,2025-07-23,22,Panamá,Tocumen,9.081028,-79.381258,Arma de fuego,Vía Pública,2025,7,2,Tocumen,Robo
CR-2025-003780,Robo,2025-07-24,5,Panamá,Belisario Porras,9.056455,-79.504903,Arma de fuego,Estacionamiento,2025,7,3,Belisario Porras,Robo
CR-2025-003783,Robo,2025-07-24,9,Panamá,José Domingo Espinar,9.047832,-79.504609,Arma blanca,Comercio,2025,7,3,José Domingo Espinar,Robo
CR-2025-003790,Robo,2025-07-24,10,Panamá Oeste,Villa Carmen,8.798137,-79.8993,Arma de fuego,Comercio,2025,7,3,Villa Carmen,Robo
CR-2025-003782,Robo,2025-07-24,11,Panamá Oeste,Burunga,8.939562,-79.734854,Sin arma (intimidación),Vía Pública,2025,7,3,Burunga,Robo
CR-2025-003781,Robo,2025-07-24,14,Panamá,Belisario Porras,9.049522,-79.500582,Arma de fuego,Vía Pública,2025,7,3,Belisario Porras,Robo
CR-2025-003786,Robo,2025-07-24,15,Panamá,Pacora,9.082089,-79.302088,Arma de fuego,Transporte Público,2025,7,3,Pacora,Robo
CR-2025-003788,Robo,2025-07-24,15,Panamá Oeste,Veracruz,8.88975,-79.635063,Arma blanca,Comercio,2025,7,3,Veracruz,Robo
CR-2025-003787,Robo,2025-07-24,16,Panamá,Tocumen,9.077428,-79.384847,Arma de fuego,Comercio,2025,7,3,Tocumen,Robo
CR-2025-003785,Robo,2025-07-24,18,Panamá,Pacora,9.0809,-79.285543,Arma blanca,Vía Pública,2025,7,3,Pacora,Robo
CR-2025-003784,Robo,2025-07-24,19,Panamá,Juan Díaz,9.046863,-79.451319,Arma de fuego,Comercio,2025,7,3,Juan Díaz,Robo
CR-2025-003789,Robo,2025-07-24,19,Panamá Oeste,Villa Carmen,8.802966,-79.899698,Arma blanca,Vía Pública,2025,7,3,Villa Carmen,Robo
CR-2025-003791,Robo,2025-07-24,19,Panamá Oeste,Vista Alegre,8.949936,-79.699881,Sin arma (intimidación),Vía Pública,2025,7,3,Vista Alegre,Robo
CR-2025-003778,Homicidio,2025-07-24,21,Panamá,Tocumen,9.075297,-79.381132,Arma de fuego,Residencia,2025,7,3,Tocumen,Homicidio
CR-2025-003777,Homicidio,2025-07-24,23,Panamá,Pacora,9.08538,-79.285519,Arma de fuego,Vía Pública,2025,7,3,Pacora,Homicidio
CR-2025-003779,Robo,2025-07-24,23,Panamá Oeste,Barrio Colón,8.878926,-79.782439,Arma de fuego,Vía Pública,2025,7,3,Barrio Colón,Robo
CR-2025-003799,Robo,2025-07-25,6,Panamá Oeste,El Coco,8.88557,-79.801928,Arma blanca,Vía Pública,2025,7,4,El Coco,Robo
CR-2025-003802,Robo,2025-07-25,8,Panamá,Pedregal,9.069193,-79.480545,Arma de fuego,Comercio,2025,7,4,Pedregal,Robo
CR-2025-003795,Robo,2025-07-25,9,Panamá Oeste,Capira Cabecera,8.749746,-79.87674,Sin arma (intimidación),Comercio,2025,7,4,Capira Cabecera,Robo
CR-2025-003793,Robo,2025-07-25,12,Panamá,Belisario Porras,9.054424,-79.504132,Arma de fuego,Vía Pública,2025,7,4,Belisario Porras,Robo
CR-2025-003800,Robo,2025-07-25,12,Panamá,Pacora,9.075403,-79.290827,Arma de fuego,Vía Pública,2025,7,4,Pacora,Robo
CR-2025-003801,Robo,2025-07-25,12,Panamá,Pedregal,9.064927,-79.47195,Sin arma (intimidación),Comercio,2025,7,4,Pedregal,Robo
CR-2025-003807,Robo,2025-07-25,17,Panamá Oeste,Vacamonte,8.91633,-79.711134,Arma de fuego,Comercio,2025,7,4,Vacamonte,Robo
CR-2025-003796,Robo,2025-07-25,18,Panamá,Curundú,8.971717,-79.548945,Sin arma (intimidación),Centro Comercial,2025,7,4,Curundú,Robo
CR-2025-003806,Robo,2025-07-25,18,Panamá,Tocumen,9.081891,-79.387176,Arma de fuego,Centro Comercial,2025,7,4,Tocumen,Robo
CR-2025-003808,Robo,2025-07-25,18,Panamá Oeste,Vacamonte,8.915927,-79.710763,Sin arma (intimidación),Comercio,2025,7,4,Vacamonte,Robo
CR-2025-003803,Robo,2025-07-25,19,Panamá,Pueblo Nuevo,8.999427,-79.517324,Arma de fuego,Comercio,2025,7,4,Pueblo Nuevo,Robo
CR-2025-003797,Robo,2025-07-25,20,Panamá,El Chorrillo,8.952284,-79.541109,Sin arma (intimidación),Comercio,2025,7,4,El Chorrillo,Robo
CR-2025-003798,Robo,2025-07-25,20,Panamá Oeste,El Coco,8.883851,-79.803606,Arma de fuego,Comercio,2025,7,4,El Coco,Robo
CR-2025-003792,Robo,2025-07-25,21,Panamá,Amelia Denis de Icaza,9.032055,-79.513564,Arma blanca,Transporte Público,2025,7,4,Amelia Denis de Icaza,Robo
CR-2025-003794,Robo,2025-07-25,22,Panamá,Belisario Porras,9.051913,-79.501099,Arma de fuego,Comercio,2025,7,4,Belisario Porras,Robo
CR-2025-003804,Robo,2025-07-25,22,Panamá Oeste,Puerto Caimito,8.870231,-79.719406,Arma blanca,Transporte Público,2025,7,4,Puerto Caimito,Robo
CR-2025-003805,Robo,2025-07-25,23,Panamá,Tocumen,9.078784,-79.389913,Arma de fuego,Estacionamiento,2025,7,4,Tocumen,Robo
CR-2025-003815,Robo,2025-07-26,3,Panamá,Amelia Denis de Icaza,9.032734,-79.51535,Arma de fuego,Comercio,2025,7,5,Amelia Denis de Icaza,Robo
CR-2025-003816,Robo,2025-07-26,3,Panamá Oeste,Barrio Colón,8.879996,-79.778664,Arma blanca,Estacionamiento,2025,7,5,Barrio Colón,Robo
CR-2025-003811,Homicidio,2025-07-26,5,Panamá,Curundú,8.971105,-79.550863,Arma blanca,Bar / Discoteca,2025,7,5,Curundú,Homicidio
CR-2025-003820,Robo,2025-07-26,9,Panamá,Pacora,9.084656,-79.285678,Sin arma (intimidación),Comercio,2025,7,5,Pacora,Robo
CR-2025-003827,Robo,2025-07-26,9,Panamá Oeste,Vacamonte,8.914556,-79.705565,Arma blanca,Vía Pública,2025,7,5,Vacamonte,Robo
CR-2025-003813,Homicidio,2025-07-26,11,Panamá Oeste,Vista Alegre,8.949389,-79.698025,Arma blanca,Residencia,2025,7,5,Vista Alegre,Homicidio
CR-2025-003809,Homicidio,2025-07-26,12,Panamá,Alcalde Díaz,9.116941,-79.549285,Arma de fuego,Vía Pública,2025,7,5,Alcalde Díaz,Homicidio
CR-2025-003826,Robo,2025-07-26,12,Panamá,Tocumen,9.080596,-79.392667,Arma blanca,Vía Pública,2025,7,5,Tocumen,Robo
CR-2025-003817,Robo,2025-07-26,13,Panamá,Belisario Porras,9.052595,-79.493992,Arma de fuego,Comercio,2025,7,5,Belisario Porras,Robo
CR-2025-003818,Robo,2025-07-26,13,Panamá Oeste,Burunga,8.939633,-79.736616,Arma de fuego,Centro Comercial,2025,7,5,Burunga,Robo
CR-2025-003830,Robo,2025-07-26,14,Panamá Oeste,Vista Alegre,8.947347,-79.698017,Arma de fuego,Vía Pública,2025,7,5,Vista Alegre,Robo
CR-2025-003812,Homicidio,2025-07-26,15,Panamá,Las Mañanitas,9.085099,-79.431184,Arma de fuego,Residencia,2025,7,5,Las Mañanitas,Homicidio
CR-2025-003823,Robo,2025-07-26,16,Panamá,Pedregal,9.071795,-79.478424,Arma de fuego,Vía Pública,2025,7,5,Pedregal,Robo
CR-2025-003824,Robo,2025-07-26,16,Panamá,Pueblo Nuevo,8.996098,-79.520155,Arma de fuego,Vía Pública,2025,7,5,Pueblo Nuevo,Robo
CR-2025-003829,Robo,2025-07-26,17,Panamá Oeste,Vacamonte,8.910008,-79.71247,Arma de fuego,Comercio,2025,7,5,Vacamonte,Robo
CR-2025-003821,Robo,2025-07-26,19,Panamá,Parque Lefevre,9.013068,-79.478075,Arma blanca,Comercio,2025,7,5,Parque Lefevre,Robo
CR-2025-003831,Robo,2025-07-26,19,Panamá Oeste,Vista Alegre,8.948169,-79.699844,Arma de fuego,Transporte Público,2025,7,5,Vista Alegre,Robo
CR-2025-003814,Robo,2025-07-26,21,Panamá,24 de Diciembre,9.101792,-79.349714,Arma de fuego,Comercio,2025,7,5,24 de Diciembre,Robo
CR-2025-003819,Robo,2025-07-26,21,Panamá,Las Mañanitas,9.092534,-79.428547,Arma de fuego,Transporte Público,2025,7,5,Las Mañanitas,Robo
CR-2025-003822,Robo,2025-07-26,22,Panamá,Pedregal,9.067214,-79.4779,Sin arma (intimidación),Vía Pública,2025,7,5,Pedregal,Robo
CR-2025-003825,Robo,2025-07-26,22,Panamá,Río Abajo,9.021761,-79.504182,Arma de fuego,Centro Comercial,2025,7,5,Río Abajo,Robo
CR-2025-003828,Robo,2025-07-26,22,Panamá Oeste,Vacamonte,8.915128,-79.708303,Arma de fuego,Vía Pública,2025,7,5,Vacamonte,Robo
CR-2025-003810,Homicidio,2025-07-26,23,Panamá,Belisario Porras,9.054645,-79.502573,Arma de fuego,Vía Pública,2025,7,5,Belisario Porras,Homicidio
CR-2025-003833,Robo,2025-07-27,0,Panamá Oeste,Barrio Colón,8.874541,-79.784007,Arma blanca,Comercio,2025,7,6,Barrio Colón,Robo
CR-2025-003843,Robo,2025-07-27,1,Panamá Oeste,Vacamonte,8.914643,-79.710072,Arma de fuego,Centro Comercial,2025,7,6,Vacamonte,Robo
CR-2025-003844,Robo,2025-07-27,3,Panamá Oeste,Vista Alegre,8.951767,-79.697766,Arma blanca,Comercio,2025,7,6,Vista Alegre,Robo
CR-2025-003836,Robo,2025-07-27,6,Panamá,Juan Díaz,9.047059,-79.449976,Arma de fuego,Comercio,2025,7,6,Juan Díaz,Robo
CR-2025-003837,Robo,2025-07-27,17,Panamá,Las Mañanitas,9.091155,-79.428598,Sin arma (intimidación),Estacionamiento,2025,7,6,Las Mañanitas,Robo
CR-2025-003834,Robo,2025-07-27,18,Panamá,Belisario Porras,9.055466,-79.505193,Arma de fuego,Vía Pública,2025,7,6,Belisario Porras,Robo
CR-2025-003840,Robo,2025-07-27,18,Panamá,Pedregal,9.068115,-79.479584,Sin arma (intimidación),Vía Pública,2025,7,6,Pedregal,Robo
CR-2025-003842,Robo,2025-07-27,18,Panamá,Río Abajo,9.019283,-79.500506,Arma de fuego,Centro Comercial,2025,7,6,Río Abajo,Robo
CR-2025-003838,Robo,2025-07-27,21,Panamá,Pacora,9.081703,-79.285062,Arma de fuego,Vía Pública,2025,7,6,Pacora,Robo
CR-2025-003841,Robo,2025-07-27,21,Panamá,Río Abajo,9.020175,-79.498648,Arma blanca,Centro Comercial,2025,7,6,Río Abajo,Robo
CR-2025-003832,Homicidio,2025-07-27,22,Panamá Oeste,Barrio Colón,8.880316,-79.782536,Arma de fuego,Bar / Discoteca,2025,7,6,Barrio Colón,Homicidio
CR-2025-003845,Robo,2025-07-27,22,Panamá Oeste,Vista Alegre,8.949962,-79.700108,Sin arma (intimidación),Centro Comercial,2025,7,6,Vista Alegre,Robo
CR-2025-003835,Robo,2025-07-27,23,Panamá,José Domingo Espinar,9.048235,-79.503606,Arma de fuego,Vía Pública,2025,7,6,José Domingo Espinar,Robo
CR-2025-003839,Robo,2025-07-27,23,Panamá,Pacora,9.077681,-79.293651,Arma de fuego,Comercio,2025,7,6,Pacora,Robo
CR-2025-003851,Robo,2025-07-28,0,Panamá,Betania,9.000309,-79.52966,Arma blanca,Centro Comercial,2025,7,0,Betania,Robo
CR-2025-003849,Robo,2025-07-28,9,Panamá,Belisario Porras,9.05729,-79.505949,Arma blanca,Vía Pública,2025,7,0,Belisario Porras,Robo
CR-2025-003850,Robo,2025-07-28,11,Panamá,Belisario Porras,9.051988,-79.501385,Arma de fuego,Vía Pública,2025,7,0,Belisario Porras,Robo
CR-2025-003856,Robo,2025-07-28,11,Panamá,Pedregal,9.064543,-79.475013,Sin arma (intimidación),Estacionamiento,2025,7,0,Pedregal,Robo
CR-2025-003859,Robo,2025-07-28,12,Panamá,Tocumen,9.080823,-79.389823,Arma de fuego,Vía Pública,2025,7,0,Tocumen,Robo
CR-2025-003854,Robo,2025-07-28,13,Panamá,Pacora,9.08102,-79.286373,Sin arma (intimidación),Comercio,2025,7,0,Pacora,Robo
CR-2025-003853,Robo,2025-07-28,14,Panamá,Pacora,9.087253,-79.276149,Arma blanca,Comercio,2025,7,0,Pacora,Robo
CR-2025-003861,Robo,2025-07-28,15,Panamá Oeste,Vista Alegre,8.949543,-79.69952,Arma de fuego,Vía Pública,2025,7,0,Vista Alegre,Robo
CR-2025-003846,Homicidio,2025-07-28,16,Panamá,Curundú,8.96967,-79.552182,Arma de fuego,Vía Pública,2025,7,0,Curundú,Homicidio
CR-2025-003847,Robo,2025-07-28,16,Panamá,24 de Diciembre,9.100861,-79.349393,Arma blanca,Vía Pública,2025,7,0,24 de Diciembre,Robo
CR-2025-003855,Robo,2025-07-28,16,Panamá,Pacora,9.066653,-79.285029,Sin arma (intimidación),Vía Pública,2025,7,0,Pacora,Robo
CR-2025-003848,Robo,2025-07-28,17,Panamá,Belisario Porras,9.049185,-79.502413,Arma blanca,Vía Pública,2025,7,0,Belisario Porras,Robo
CR-2025-003860,Robo,2025-07-28,17,Panamá Oeste,Vista Alegre,8.946281,-79.697484,Sin arma (intimidación),Estacionamiento,2025,7,0,Vista Alegre,Robo
CR-2025-003858,Robo,2025-07-28,18,Panamá,Pueblo Nuevo,8.996515,-79.521209,Arma de fuego,Vía Pública,2025,7,0,Pueblo Nuevo,Robo
CR-2025-003857,Robo,2025-07-28,22,Panamá Oeste,Playa Leona,8.839263,-79.787394,Arma de fuego,Centro Comercial,2025,7,0,Playa Leona,Robo
CR-2025-003852,Robo,2025-07-28,23,Panamá Oeste,Capira Cabecera,8.75203,-79.883095,Arma de fuego,Centro Comercial,2025,7,0,Capira Cabecera,Robo
CR-2025-003862,Homicidio,2025-07-29,2,Panamá,El Chorrillo,8.950245,-79.541756,Arma de fuego,Residencia,2025,7,1,El Chorrillo,Homicidio
CR-2025-003863,Homicidio,2025-07-29,3,Panamá Oeste,Vista Alegre,8.947775,-79.699616,Arma de fuego,Residencia,2025,7,1,Vista Alegre,Homicidio
CR-2025-003870,Robo,2025-07-29,6,Panamá Oeste,Guadalupe,8.864462,-79.811917,Arma de fuego,Vía Pública,2025,7,1,Guadalupe,Robo
CR-2025-003879,Robo,2025-07-29,8,Panamá,Tocumen,9.082935,-79.386347,Sin arma (intimidación),Vía Pública,2025,7,1,Tocumen,Robo
CR-2025-003867,Robo,2025-07-29,9,Panamá,Belisario Porras,9.057596,-79.506006,Arma de fuego,Vía Pública,2025,7,1,Belisario Porras,Robo
CR-2025-003874,Robo,2025-07-29,12,Panamá,Pueblo Nuevo,9.001635,-79.522706,Arma blanca,Transporte Público,2025,7,1,Pueblo Nuevo,Robo
CR-2025-003866,Robo,2025-07-29,13,Panamá Oeste,Barrio Colón,8.877673,-79.779985,Arma blanca,Comercio,2025,7,1,Barrio Colón,Robo
CR-2025-003883,Robo,2025-07-29,13,Panamá Oeste,Vista Alegre,8.94715,-79.698848,Arma de fuego,Comercio,2025,7,1,Vista Alegre,Robo
CR-2025-003869,Robo,2025-07-29,15,Panamá Oeste,Burunga,8.940397,-79.728329,Arma de fuego,Estacionamiento,2025,7,1,Burunga,Robo
CR-2025-003881,Robo,2025-07-29,15,Panamá Oeste,Vacamonte,8.915578,-79.715935,Arma blanca,Centro Comercial,2025,7,1,Vacamonte,Robo
CR-2025-003872,Robo,2025-07-29,16,Panamá,Pacora,9.091699,-79.29418,Sin arma (intimidación),Comercio,2025,7,1,Pacora,Robo
CR-2025-003880,Robo,2025-07-29,16,Panamá Oeste,Vacamonte,8.915754,-79.715895,Arma de fuego,Vía Pública,2025,7,1,Vacamonte,Robo
CR-2025-003865,Robo,2025-07-29,19,Panamá Oeste,Barrio Colón,8.879319,-79.782846,Sin arma (intimidación),Vía Pública,2025,7,1,Barrio Colón,Robo
CR-2025-003873,Robo,2025-07-29,19,Panamá,Parque Lefevre,9.009308,-79.480724,Arma de fuego,Estacionamiento,2025,7,1,Parque Lefevre,Robo
CR-2025-003864,Robo,2025-07-29,20,Panamá,24 de Diciembre,9.101002,-79.357664,Arma de fuego,Estacionamiento,2025,7,1,24 de Diciembre,Robo
CR-2025-003877,Robo,2025-07-29,20,Panamá,Rufina Alfaro,9.048349,-79.486062,Arma blanca,Vía Pública,2025,7,1,Rufina Alfaro,Robo
